"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 10 07:15:11 UTC 2026","Fri Apr 10 07:15:19 UTC 2026","7328","chromium","portfolio/portfolio.spec.ts","Portfolio @portfolio","","","buy new asset adds it to portfolio and shows vender spinbutton @smoke @p0 @portfolio",""
"passed","Fri Apr 10 07:15:19 UTC 2026","Fri Apr 10 07:15:26 UTC 2026","7108","chromium","portfolio/portfolio.spec.ts","Portfolio @portfolio","","","buying beyond available balance results in negative balance (known bug) @p1 @portfolio",""
"passed","Fri Apr 10 07:15:06 UTC 2026","Fri Apr 10 07:15:07 UTC 2026","960","chromium","example.spec.ts","","","","has title",""
"passed","Fri Apr 10 07:15:08 UTC 2026","Fri Apr 10 07:15:11 UTC 2026","3018","chromium","portfolio/portfolio.spec.ts","Portfolio @portfolio","","","portfolio page overview and asset detail panel @smoke @p0 @portfolio",""
"passed","Fri Apr 10 07:15:09 UTC 2026","Fri Apr 10 07:15:17 UTC 2026","8708","chromium","portfolio/portfolio.spec.ts","Portfolio @portfolio","","","buy existing portfolio asset increases units and decreases balance @smoke @p0 @portfolio",""
"passed","Fri Apr 10 07:15:17 UTC 2026","Fri Apr 10 07:15:24 UTC 2026","6685","chromium","portfolio/portfolio.spec.ts","Portfolio @portfolio","","","sell all units removes asset from portfolio and restores balance @smoke @p0 @portfolio",""
"passed","Fri Apr 10 07:15:06 UTC 2026","Fri Apr 10 07:15:07 UTC 2026","1090","chromium","example.spec.ts","","","","get started link",""
