"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 09 10:19:22 UTC 2026","Wed Sep 09 10:19:24 UTC 2026","1541","chromium","example.spec.ts","","","","get started link",""
"passed","Wed Sep 09 10:19:24 UTC 2026","Wed Sep 09 10:19:32 UTC 2026","7979","chromium","portfolio/portfolio.spec.ts","Portfolio @portfolio","","","buy existing portfolio asset increases units and decreases balance @smoke @p0 @portfolio",""
"passed","Wed Sep 09 10:19:32 UTC 2026","Wed Sep 09 10:19:38 UTC 2026","5785","chromium","portfolio/portfolio.spec.ts","Portfolio @portfolio","","","sell all units removes asset from portfolio and restores balance @smoke @p0 @portfolio",""
"passed","Wed Sep 09 10:19:22 UTC 2026","Wed Sep 09 10:19:24 UTC 2026","1262","chromium","example.spec.ts","","","","has title",""
"passed","Wed Sep 09 10:19:24 UTC 2026","Wed Sep 09 10:19:27 UTC 2026","2967","chromium","portfolio/portfolio.spec.ts","Portfolio @portfolio","","","portfolio page overview and asset detail panel @smoke @p0 @portfolio",""
"passed","Wed Sep 09 10:19:27 UTC 2026","Wed Sep 09 10:19:33 UTC 2026","6407","chromium","portfolio/portfolio.spec.ts","Portfolio @portfolio","","","buy new asset adds it to portfolio and shows vender spinbutton @smoke @p0 @portfolio",""
"passed","Wed Sep 09 10:19:33 UTC 2026","Wed Sep 09 10:19:39 UTC 2026","6211","chromium","portfolio/portfolio.spec.ts","Portfolio @portfolio","","","buying beyond available balance results in negative balance (known bug) @p1 @portfolio",""
