"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 15 10:38:12 UTC 2026","Tue Sep 15 10:38:13 UTC 2026","1515","chromium","example.spec.ts","","","","get started link",""
"passed","Tue Sep 15 10:38:17 UTC 2026","Tue Sep 15 10:38:23 UTC 2026","6545","chromium","portfolio/portfolio.spec.ts","Portfolio @portfolio","","","buy new asset adds it to portfolio and shows vender spinbutton @smoke @p0 @portfolio",""
"passed","Tue Sep 15 10:38:14 UTC 2026","Tue Sep 15 10:38:22 UTC 2026","8219","chromium","portfolio/portfolio.spec.ts","Portfolio @portfolio","","","buy existing portfolio asset increases units and decreases balance @smoke @p0 @portfolio",""
"passed","Tue Sep 15 10:38:14 UTC 2026","Tue Sep 15 10:38:17 UTC 2026","3129","chromium","portfolio/portfolio.spec.ts","Portfolio @portfolio","","","portfolio page overview and asset detail panel @smoke @p0 @portfolio",""
"passed","Tue Sep 15 10:38:23 UTC 2026","Tue Sep 15 10:38:30 UTC 2026","6336","chromium","portfolio/portfolio.spec.ts","Portfolio @portfolio","","","buying beyond available balance results in negative balance (known bug) @p1 @portfolio",""
"passed","Tue Sep 15 10:38:22 UTC 2026","Tue Sep 15 10:38:28 UTC 2026","6348","chromium","portfolio/portfolio.spec.ts","Portfolio @portfolio","","","sell all units removes asset from portfolio and restores balance @smoke @p0 @portfolio",""
"passed","Tue Sep 15 10:38:12 UTC 2026","Tue Sep 15 10:38:13 UTC 2026","1300","chromium","example.spec.ts","","","","has title",""
