"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Apr 11 06:48:47 UTC 2026","Sat Apr 11 06:48:50 UTC 2026","3091","chromium","portfolio/portfolio.spec.ts","Portfolio @portfolio","","","portfolio page overview and asset detail panel @smoke @p0 @portfolio",""
"passed","Sat Apr 11 06:48:56 UTC 2026","Sat Apr 11 06:49:02 UTC 2026","6452","chromium","portfolio/portfolio.spec.ts","Portfolio @portfolio","","","sell all units removes asset from portfolio and restores balance @smoke @p0 @portfolio",""
"passed","Sat Apr 11 06:48:47 UTC 2026","Sat Apr 11 06:48:56 UTC 2026","8551","chromium","portfolio/portfolio.spec.ts","Portfolio @portfolio","","","buy existing portfolio asset increases units and decreases balance @smoke @p0 @portfolio",""
"passed","Sat Apr 11 06:48:46 UTC 2026","Sat Apr 11 06:48:47 UTC 2026","976","chromium","example.spec.ts","","","","has title",""
"passed","Sat Apr 11 06:48:50 UTC 2026","Sat Apr 11 06:48:57 UTC 2026","6966","chromium","portfolio/portfolio.spec.ts","Portfolio @portfolio","","","buy new asset adds it to portfolio and shows vender spinbutton @smoke @p0 @portfolio",""
"passed","Sat Apr 11 06:48:57 UTC 2026","Sat Apr 11 06:49:04 UTC 2026","6808","chromium","portfolio/portfolio.spec.ts","Portfolio @portfolio","","","buying beyond available balance results in negative balance (known bug) @p1 @portfolio",""
"passed","Sat Apr 11 06:48:46 UTC 2026","Sat Apr 11 06:48:47 UTC 2026","1243","chromium","example.spec.ts","","","","get started link",""
