"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 03 10:18:52 UTC 2026","Thu Sep 03 10:18:53 UTC 2026","1053","chromium","example.spec.ts","","","","has title",""
"passed","Thu Sep 03 10:18:54 UTC 2026","Thu Sep 03 10:19:03 UTC 2026","8977","chromium","portfolio/portfolio.spec.ts","Portfolio @portfolio","","","buy existing portfolio asset increases units and decreases balance @smoke @p0 @portfolio",""
"passed","Thu Sep 03 10:18:54 UTC 2026","Thu Sep 03 10:18:57 UTC 2026","3341","chromium","portfolio/portfolio.spec.ts","Portfolio @portfolio","","","portfolio page overview and asset detail panel @smoke @p0 @portfolio",""
"passed","Thu Sep 03 10:18:57 UTC 2026","Thu Sep 03 10:19:04 UTC 2026","6968","chromium","portfolio/portfolio.spec.ts","Portfolio @portfolio","","","buy new asset adds it to portfolio and shows vender spinbutton @smoke @p0 @portfolio",""
"passed","Thu Sep 03 10:19:04 UTC 2026","Thu Sep 03 10:19:11 UTC 2026","6812","chromium","portfolio/portfolio.spec.ts","Portfolio @portfolio","","","buying beyond available balance results in negative balance (known bug) @p1 @portfolio",""
"passed","Thu Sep 03 10:18:52 UTC 2026","Thu Sep 03 10:18:54 UTC 2026","1180","chromium","example.spec.ts","","","","get started link",""
"passed","Thu Sep 03 10:19:03 UTC 2026","Thu Sep 03 10:19:09 UTC 2026","6380","chromium","portfolio/portfolio.spec.ts","Portfolio @portfolio","","","sell all units removes asset from portfolio and restores balance @smoke @p0 @portfolio",""
