"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Sep 06 09:51:57 UTC 2026","Sun Sep 06 09:52:04 UTC 2026","6424","chromium","portfolio/portfolio.spec.ts","Portfolio @portfolio","","","sell all units removes asset from portfolio and restores balance @smoke @p0 @portfolio",""
"passed","Sun Sep 06 09:51:58 UTC 2026","Sun Sep 06 09:52:05 UTC 2026","6879","chromium","portfolio/portfolio.spec.ts","Portfolio @portfolio","","","buying beyond available balance results in negative balance (known bug) @p1 @portfolio",""
"passed","Sun Sep 06 09:51:48 UTC 2026","Sun Sep 06 09:51:57 UTC 2026","9199","chromium","portfolio/portfolio.spec.ts","Portfolio @portfolio","","","buy existing portfolio asset increases units and decreases balance @smoke @p0 @portfolio",""
"passed","Sun Sep 06 09:51:48 UTC 2026","Sun Sep 06 09:51:51 UTC 2026","3474","chromium","portfolio/portfolio.spec.ts","Portfolio @portfolio","","","portfolio page overview and asset detail panel @smoke @p0 @portfolio",""
"passed","Sun Sep 06 09:51:46 UTC 2026","Sun Sep 06 09:51:48 UTC 2026","1504","chromium","example.spec.ts","","","","get started link",""
"passed","Sun Sep 06 09:51:51 UTC 2026","Sun Sep 06 09:51:58 UTC 2026","7085","chromium","portfolio/portfolio.spec.ts","Portfolio @portfolio","","","buy new asset adds it to portfolio and shows vender spinbutton @smoke @p0 @portfolio",""
"passed","Sun Sep 06 09:51:46 UTC 2026","Sun Sep 06 09:51:48 UTC 2026","1450","chromium","example.spec.ts","","","","has title",""
